age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,income
64.00,Federal-gov,Assoc-acdm,12.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,45.00,>50K
67.00,Self-emp-inc,HS-grad,9.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,50.00,>50K
69.00,Self-emp-not-inc,Some-college,10.00,Married-civ-spouse,Craft-repair,Husband,White,Male,72.00,>50K
70.00,Self-emp-not-inc,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,30.00,>50K
70.00,Private,Assoc-voc,11.00,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50.00,>50K
65.00,?,10th,6.00,Married-civ-spouse,?,Husband,White,Male,50.00,>50K
61.00,Federal-gov,Some-college,10.00,Married-civ-spouse,Adm-clerical,Husband,White,Male,40.00,>50K
69.00,Self-emp-not-inc,HS-grad,9.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,12.00,>50K
69.00,Private,12th,8.00,Married-civ-spouse,Transport-moving,Husband,White,Male,60.00,>50K
69.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,Black,Male,50.00,>50K
57.00,Private,Some-college,10.00,Married-civ-spouse,Craft-repair,Wife,White,Female,40.00,>50K
42.00,Private,Assoc-acdm,12.00,Divorced,Prof-specialty,Unmarried,White,Female,40.00,>50K
42.00,Local-gov,Bachelors,13.00,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,45.00,>50K
26.00,Private,Masters,14.00,Never-married,Prof-specialty,Not-in-family,White,Male,40.00,>50K
37.00,State-gov,Assoc-voc,11.00,Never-married,Prof-specialty,Not-in-family,White,Male,40.00,>50K
39.00,Private,Masters,14.00,Never-married,Exec-managerial,Not-in-family,Black,Male,52.00,>50K
37.00,Private,Assoc-voc,11.00,Divorced,Prof-specialty,Not-in-family,White,Female,45.00,>50K
39.00,Private,Some-college,10.00,Divorced,Exec-managerial,Not-in-family,White,Female,40.00,>50K
53.00,?,Masters,14.00,Never-married,?,Not-in-family,White,Female,35.00,>50K
22.00,Private,Bachelors,13.00,Never-married,Prof-specialty,Not-in-family,White,Female,40.00,>50K
35.00,Self-emp-not-inc,HS-grad,9.00,Never-married,Machine-op-inspct,Own-child,White,Male,40.00,>50K
28.00,Private,Bachelors,13.00,Never-married,Sales,Not-in-family,White,Male,40.00,>50K
36.00,Private,HS-grad,9.00,Divorced,Transport-moving,Not-in-family,White,Male,45.00,>50K
45.00,Private,Bachelors,13.00,Divorced,Sales,Not-in-family,White,Male,48.00,>50K
42.00,State-gov,Doctorate,16.00,Divorced,Prof-specialty,Not-in-family,White,Female,60.00,>50K
62.00,Private,Some-college,10.00,Never-married,Craft-repair,Not-in-family,White,Female,39.00,>50K
34.00,Private,Assoc-acdm,12.00,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,60.00,>50K
35.00,Federal-gov,Masters,14.00,Never-married,Exec-managerial,Not-in-family,White,Male,40.00,>50K
51.00,Self-emp-not-inc,HS-grad,9.00,Never-married,Farming-fishing,Not-in-family,White,Male,40.00,>50K
43.00,Local-gov,Masters,14.00,Never-married,Tech-support,Not-in-family,Black,Female,47.00,>50K
37.00,State-gov,Bachelors,13.00,Never-married,Adm-clerical,Not-in-family,White,Female,40.00,>50K
35.00,Private,Bachelors,13.00,Never-married,Exec-managerial,Not-in-family,White,Male,45.00,>50K
53.00,Self-emp-inc,Some-college,10.00,Divorced,Sales,Not-in-family,White,Male,50.00,>50K
53.00,Private,Bachelors,13.00,Never-married,Other-service,Not-in-family,White,Male,50.00,>50K
33.00,Private,Some-college,10.00,Never-married,Craft-repair,Not-in-family,Black,Male,40.00,>50K
37.00,Federal-gov,Some-college,10.00,Separated,Exec-managerial,Not-in-family,White,Male,55.00,>50K
64.00,?,HS-grad,9.00,Divorced,?,Not-in-family,White,Male,40.00,>50K
29.00,Private,Bachelors,13.00,Never-married,Prof-specialty,Not-in-family,White,Male,45.00,>50K
40.00,Local-gov,Bachelors,13.00,Divorced,Tech-support,Not-in-family,White,Female,40.00,>50K
58.00,Private,HS-grad,9.00,Widowed,Craft-repair,Unmarried,White,Male,52.00,>50K
36.00,Private,Bachelors,13.00,Never-married,Exec-managerial,Not-in-family,White,Male,40.00,>50K
48.00,?,Some-college,10.00,Never-married,?,Not-in-family,White,Male,60.00,>50K
60.00,Private,Bachelors,13.00,Divorced,Prof-specialty,Not-in-family,White,Female,48.00,>50K
58.00,Private,Bachelors,13.00,Widowed,Exec-managerial,Unmarried,White,Male,40.00,>50K
29.00,Private,Assoc-acdm,12.00,Never-married,Prof-specialty,Not-in-family,White,Female,40.00,>50K
56.00,Private,Bachelors,13.00,Never-married,Exec-managerial,Not-in-family,White,Female,55.00,>50K
39.00,Self-emp-not-inc,HS-grad,9.00,Divorced,Farming-fishing,Not-in-family,White,Male,50.00,>50K
31.00,Private,Bachelors,13.00,Never-married,Adm-clerical,Not-in-family,White,Male,40.00,>50K
42.00,Private,Masters,14.00,Never-married,Prof-specialty,Not-in-family,White,Female,50.00,>50K
25.00,Private,Some-college,10.00,Never-married,Prof-specialty,Not-in-family,White,Male,40.00,>50K
40.00,Local-gov,Assoc-acdm,12.00,Divorced,Exec-managerial,Not-in-family,White,Male,50.00,>50K
47.00,Private,HS-grad,9.00,Divorced,Craft-repair,Not-in-family,Black,Male,44.00,>50K
46.00,Private,Bachelors,13.00,Divorced,Sales,Not-in-family,White,Male,40.00,>50K
48.00,State-gov,HS-grad,9.00,Divorced,Craft-repair,Own-child,White,Male,40.00,>50K
44.00,Private,Assoc-voc,11.00,Divorced,Exec-managerial,Not-in-family,White,Male,40.00,>50K
43.00,Private,HS-grad,9.00,Never-married,Adm-clerical,Unmarried,White,Female,43.00,>50K
35.00,Private,HS-grad,9.00,Never-married,Adm-clerical,Not-in-family,White,Male,40.00,>50K
43.00,Private,Bachelors,13.00,Separated,Exec-managerial,Unmarried,White,Male,40.00,>50K
59.00,Local-gov,Masters,14.00,Divorced,Prof-specialty,Unmarried,White,Female,60.00,>50K
29.00,Private,Bachelors,13.00,Never-married,Prof-specialty,Not-in-family,White,Female,40.00,>50K
24.00,Private,Assoc-acdm,12.00,Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,40.00,>50K
35.00,Private,Bachelors,13.00,Never-married,Sales,Not-in-family,White,Female,45.00,>50K
31.00,Local-gov,Bachelors,13.00,Never-married,Craft-repair,Not-in-family,White,Male,40.00,>50K
30.00,Private,Some-college,10.00,Divorced,Exec-managerial,Not-in-family,White,Male,50.00,>50K
64.00,Private,HS-grad,9.00,Widowed,Sales,Not-in-family,White,Female,50.00,>50K
46.00,Local-gov,Masters,14.00,Divorced,Prof-specialty,Not-in-family,White,Female,55.00,>50K
67.00,Private,Some-college,10.00,Divorced,Adm-clerical,Not-in-family,White,Male,35.00,<=50K
66.00,Local-gov,Some-college,10.00,Divorced,Other-service,Other-relative,White,Female,40.00,>50K
70.00,Local-gov,Masters,14.00,Never-married,Prof-specialty,Unmarried,White,Female,50.00,>50K
67.00,Local-gov,Doctorate,16.00,Never-married,Prof-specialty,Not-in-family,White,Female,50.00,>50K
32.00,Self-emp-inc,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,>50K
48.00,Private,Bachelors,13.00,Married-civ-spouse,Adm-clerical,Husband,White,Male,40.00,>50K
34.00,State-gov,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,45.00,>50K
50.00,Private,HS-grad,9.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,50.00,>50K
31.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,>50K
55.00,Private,HS-grad,9.00,Married-civ-spouse,Transport-moving,Husband,White,Male,40.00,>50K
29.00,State-gov,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
37.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,50.00,>50K
44.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,60.00,>50K
48.00,Self-emp-not-inc,Some-college,10.00,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,40.00,>50K
32.00,Self-emp-inc,Bachelors,13.00,Married-civ-spouse,Craft-repair,Husband,White,Male,50.00,>50K
48.00,Self-emp-inc,HS-grad,9.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
62.00,Private,Doctorate,16.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,>50K
44.00,Private,Assoc-acdm,12.00,Married-civ-spouse,Sales,Husband,White,Male,40.00,>50K
43.00,Private,Some-college,10.00,Married-civ-spouse,Sales,Husband,White,Male,40.00,>50K
46.00,Private,HS-grad,9.00,Married-civ-spouse,Adm-clerical,Wife,White,Female,40.00,>50K
60.00,Self-emp-inc,Some-college,10.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,50.00,>50K
53.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,>50K
23.00,Self-emp-not-inc,11th,7.00,Married-civ-spouse,Transport-moving,Husband,White,Male,60.00,>50K
44.00,Self-emp-inc,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,52.00,>50K
56.00,Self-emp-inc,Some-college,10.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,50.00,>50K
34.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,50.00,>50K
47.00,Private,Assoc-voc,11.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,>50K
55.00,State-gov,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,45.00,>50K
47.00,Private,HS-grad,9.00,Married-civ-spouse,Transport-moving,Husband,White,Male,55.00,>50K
38.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
43.00,Private,Some-college,10.00,Married-civ-spouse,Sales,Husband,White,Male,40.00,>50K
37.00,Self-emp-inc,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,60.00,>50K
38.00,Federal-gov,Assoc-acdm,12.00,Married-civ-spouse,Adm-clerical,Wife,White,Female,33.00,>50K
28.00,Private,Some-college,10.00,Married-civ-spouse,Exec-managerial,Own-child,White,Male,50.00,>50K
52.00,Local-gov,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,>50K
45.00,Federal-gov,Some-college,10.00,Married-civ-spouse,Tech-support,Husband,White,Male,40.00,>50K
49.00,Private,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,45.00,>50K
46.00,State-gov,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
38.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Wife,White,Female,40.00,>50K
53.00,State-gov,Doctorate,16.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,50.00,>50K
59.00,?,HS-grad,9.00,Married-civ-spouse,?,Wife,White,Female,40.00,>50K
52.00,Federal-gov,Bachelors,13.00,Married-civ-spouse,Tech-support,Husband,Black,Male,40.00,>50K
44.00,State-gov,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40.00,>50K
33.00,Private,Bachelors,13.00,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,38.00,>50K
39.00,Private,Assoc-acdm,12.00,Married-civ-spouse,Craft-repair,Husband,White,Male,60.00,>50K
50.00,Self-emp-inc,Prof-school,15.00,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50.00,>50K
27.00,Self-emp-not-inc,Assoc-acdm,12.00,Married-civ-spouse,Transport-moving,Husband,White,Male,70.00,>50K
33.00,Local-gov,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,50.00,>50K
41.00,Private,Assoc-voc,11.00,Married-civ-spouse,Adm-clerical,Wife,White,Female,44.00,>50K
38.00,Self-emp-not-inc,Some-college,10.00,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.00,>50K
41.00,Private,11th,7.00,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40.00,>50K
48.00,Private,Some-college,10.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,>50K
36.00,Self-emp-not-inc,HS-grad,9.00,Married-civ-spouse,Sales,Wife,White,Female,40.00,>50K
41.00,Self-emp-not-inc,HS-grad,9.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,40.00,>50K
45.00,Federal-gov,Some-college,10.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
41.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,50.00,>50K
34.00,State-gov,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,38.00,>50K
47.00,Private,Some-college,10.00,Married-civ-spouse,Craft-repair,Husband,Black,Male,40.00,>50K
56.00,Self-emp-not-inc,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,>50K
64.00,Self-emp-inc,Doctorate,16.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,60.00,>50K
47.00,Local-gov,Some-college,10.00,Married-civ-spouse,Prof-specialty,Husband,Black,Male,50.00,>50K
45.00,Local-gov,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,55.00,>50K
39.00,Private,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,>50K
55.00,State-gov,Bachelors,13.00,Married-civ-spouse,Adm-clerical,Husband,White,Male,38.00,>50K
63.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Wife,White,Female,36.00,>50K
44.00,State-gov,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,50.00,>50K
38.00,Local-gov,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Wife,White,Female,40.00,>50K
39.00,Private,Prof-school,15.00,Married-civ-spouse,Prof-specialty,Wife,White,Female,60.00,>50K
44.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,>50K
37.00,Private,Assoc-voc,11.00,Married-civ-spouse,Adm-clerical,Husband,White,Male,40.00,>50K
47.00,Local-gov,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,60.00,>50K
58.00,Self-emp-not-inc,HS-grad,9.00,Married-civ-spouse,Other-service,Husband,White,Male,55.00,>50K
58.00,Private,Some-college,10.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,45.00,>50K
34.00,Private,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,55.00,>50K
38.00,Federal-gov,Bachelors,13.00,Married-civ-spouse,Sales,Husband,White,Male,42.00,>50K
61.00,Private,Some-college,10.00,Married-civ-spouse,Adm-clerical,Husband,White,Male,40.00,>50K
38.00,Self-emp-inc,Bachelors,13.00,Married-civ-spouse,Sales,Husband,White,Male,40.00,>50K
41.00,Self-emp-inc,Bachelors,13.00,Married-civ-spouse,Sales,Husband,White,Male,45.00,>50K
36.00,Private,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,40.00,>50K
35.00,Private,HS-grad,9.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,50.00,>50K
53.00,Federal-gov,HS-grad,9.00,Married-civ-spouse,Adm-clerical,Wife,White,Female,35.00,>50K
56.00,Private,Bachelors,13.00,Married-civ-spouse,Sales,Husband,Black,Male,45.00,>50K
34.00,Self-emp-not-inc,Prof-school,15.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,60.00,>50K
33.00,?,Assoc-voc,11.00,Married-civ-spouse,?,Own-child,White,Female,50.00,>50K
41.00,Private,Bachelors,13.00,Married-civ-spouse,Craft-repair,Husband,White,Male,55.00,>50K
32.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
24.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Wife,White,Female,45.00,>50K
37.00,Local-gov,HS-grad,9.00,Married-civ-spouse,Protective-serv,Husband,White,Male,35.00,>50K
52.00,Private,Some-college,10.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,55.00,>50K
34.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
49.00,Private,HS-grad,9.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,55.00,>50K
35.00,Private,Some-college,10.00,Married-civ-spouse,Adm-clerical,Wife,White,Female,20.00,>50K
36.00,Private,Some-college,10.00,Married-civ-spouse,Sales,Husband,White,Male,45.00,>50K
36.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
30.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Wife,White,Female,50.00,>50K
45.00,Local-gov,Doctorate,16.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,45.00,>50K
58.00,Private,HS-grad,9.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
37.00,Federal-gov,Some-college,10.00,Married-civ-spouse,Adm-clerical,Husband,White,Male,40.00,>50K
54.00,Private,HS-grad,9.00,Married-civ-spouse,Tech-support,Husband,White,Male,25.00,>50K
48.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,65.00,>50K
47.00,Local-gov,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,45.00,>50K
36.00,Private,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,50.00,>50K
43.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40.00,>50K
47.00,Private,Prof-school,15.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,60.00,>50K
62.00,Private,Bachelors,13.00,Married-civ-spouse,Craft-repair,Husband,White,Male,50.00,>50K
26.00,Private,Some-college,10.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
61.00,Self-emp-inc,Some-college,10.00,Married-civ-spouse,Sales,Husband,White,Male,36.00,>50K
57.00,Self-emp-inc,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,60.00,>50K
50.00,Local-gov,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,50.00,>50K
33.00,Local-gov,Masters,14.00,Married-civ-spouse,Prof-specialty,Wife,White,Female,35.00,>50K
46.00,Private,Masters,14.00,Married-civ-spouse,Prof-specialty,Wife,White,Female,35.00,>50K
45.00,Private,Doctorate,16.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,50.00,>50K
37.00,Local-gov,Masters,14.00,Married-civ-spouse,Protective-serv,Husband,White,Male,50.00,>50K
55.00,Private,Some-college,10.00,Married-civ-spouse,Craft-repair,Husband,Black,Male,40.00,>50K
41.00,Self-emp-not-inc,Bachelors,13.00,Married-civ-spouse,Adm-clerical,Wife,White,Female,40.00,>50K
41.00,Self-emp-not-inc,Some-college,10.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,50.00,>50K
35.00,Self-emp-not-inc,Masters,14.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,55.00,>50K
46.00,State-gov,Some-college,10.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,38.00,>50K
47.00,Private,Masters,14.00,Married-civ-spouse,Adm-clerical,Wife,White,Female,38.00,>50K
46.00,State-gov,Doctorate,16.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,45.00,>50K
53.00,Local-gov,Masters,14.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,70.00,>50K
38.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
46.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
43.00,Private,Assoc-acdm,12.00,Married-civ-spouse,Sales,Husband,White,Male,50.00,>50K
58.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,50.00,>50K
31.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Wife,White,Female,43.00,>50K
54.00,Private,Assoc-voc,11.00,Married-civ-spouse,Tech-support,Husband,White,Male,40.00,>50K
45.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,50.00,>50K
54.00,Self-emp-inc,HS-grad,9.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,60.00,>50K
42.00,Private,Assoc-acdm,12.00,Married-civ-spouse,Adm-clerical,Husband,White,Male,42.00,>50K
43.00,Local-gov,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,>50K
51.00,Private,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,40.00,>50K
39.00,State-gov,Masters,14.00,Married-civ-spouse,Prof-specialty,Other-relative,Other,Female,38.00,>50K
55.00,Self-emp-not-inc,10th,6.00,Married-civ-spouse,Sales,Husband,White,Male,50.00,>50K
44.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,50.00,>50K
43.00,Private,Masters,14.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,53.00,>50K
46.00,Federal-gov,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
46.00,Private,11th,7.00,Married-civ-spouse,Other-service,Husband,Black,Male,40.00,>50K
49.00,Private,Some-college,10.00,Married-civ-spouse,Sales,Husband,White,Male,40.00,>50K
60.00,State-gov,Doctorate,16.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,60.00,>50K
38.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,55.00,>50K
46.00,Federal-gov,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,45.00,>50K
36.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,>50K
39.00,Self-emp-inc,Bachelors,13.00,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40.00,>50K
37.00,Private,Assoc-acdm,12.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,50.00,>50K
